,username,retweets,likes,text,hashtags,time
59,GobiernoMX,81,189,"La @CNPC_MX informó las afectaciones totales en los estados de Veracruz, Puebla e Hidalgo por el paso de Grace, entre el 13 y 21 de agosto: 
– 149 municipios
– 3 mil 773 localidades
– 45 mil 361 viviendas
– 456 mil usuarios del servicio eléctrico
– 13 defunciones
– 13 defunciones https://t.co/Fk1yDf1aPr",[],2021-09-09 21:00:01
60,GobiernoMX,312,781,"El presidente @lopezobrador_ informó que se decidió desaparecer el #Fonden y en su lugar utilizar el presupuesto público para ayudar a la población en caso de desastres naturales, de manera directa, sin corrupción, sin intermediarios y sin tardanzas. https://t.co/Rre1UeyPxf",['Fonden'],2021-09-09 20:31:10
61,GobiernoMX,198,443,"Durante el censo de damnificados por el huracán #Grace, Marina y SEDENA entregarán 122,845 artículos domésticos entre lavadoras, radios, televisiones, microondas, estufas, salas, camas, refrigeradores, comedores, colchones, a 51,396 familias damnificadas. El censo continuará. https://t.co/OpIH0eUdtv",['Grace'],2021-09-09 17:01:39
62,GobiernoMX,164,401,"En materia de apoyos económicos ante el paso del huracán #Grace, se entregarán por única vez 35 mil pesos en efectivo por familia afectada.

Para recuperación de cosechas o animales se entregarán 47 mil 487 apoyos a productores con un monto único de 4 mil 500 pesos en efectivo. https://t.co/XiC5uKJ06j",['Grace'],2021-09-09 14:30:00
63,GobiernoMX,238,483,#ConferenciaPresidente | Jueves 9 de septiembre de 2021 https://t.co/3EVY2cAU11,['ConferenciaPresidente'],2021-09-09 11:58:25
64,GobiernoMX,297,972,"La @SCJN declaró inconstitucional la criminalización del aborto de manera absoluta y en todo el país. 

Por primera vez la Corte se pronunció a favor de garantizar el derecho a decidir de las personas gestantes, sin tener que enfrentar consecuencias penales.

#DerechoDeLaMujer",['DerechoDeLaMujer'],2021-09-09 04:09:29
65,GobiernoMX,822,2153,"En esta administración los damnificados de desastres naturales reciben más apoyo que nunca y de manera directa. 

El desaparecido #Fonden era un barril sin fondo que alentaba la corrupción, donde todo se compraba a sobreprecio, desde una pala y una despensa hasta una vivienda.",['Fonden'],2021-09-09 03:16:31
66,GobiernoMX,299,782,"Con 290 votos a favor y 195 en contra fue aprobada la ley reglamentaria de #RevocaciónDeMandato en la Cámara de @Mx_Diputados; toca al Ejecutivo federal su publicación. 

El 27 de marzo de 2022, los ciudadanos decidirán por vez primera si el presidente continúa o no en su cargo. https://t.co/r0SKhmibtl",['RevocaciónDeMandato'],2021-09-09 02:50:38
67,GobiernoMX,186,360,"¿Quieres ganarte un palco en el Estadio Azteca? Participa en el próximo sorteo de la @Lotenal para apoyar a nuestros atletas olímpicos y paralímpicos este próximo 15 de septiembre.

Más información en https://t.co/j27cgRHzHt https://t.co/4oJhl0Ts23",[],2021-09-09 02:15:14
68,GobiernoMX,115,236,"Buscamos la forma de que los migrantes permanezcan en resguardo y atender sus necesidades en la frontera sur para que no continúen su andar hacia EEUU, a lugares donde su vida corre un gran peligro. 

México es un país libre y soberano, que no acepta presiones del extranjero. https://t.co/fj2kuTISH6",[],2021-09-09 01:30:00
