,username,location,following,followers,totaltweets,retweets,text,hashtags,time
2,crypticvalentin,"Washington, DC",42,463,145106,1,Nancy Pelosi rips McConnell for touting stimulus aid for Kentucky: 'Vote no and take the dough'..#GOP.#stimulus https://t.co/ZcSSdpvD4i,"['GOP', 'stimulus']",2021-07-07 00:30:51
18,plainjan2,"California, USA",5002,1278,78427,1,"@kyledcheney @maddow Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:39:22
19,rennymc33,"Boston, MA",922,73,2180,0,"@TeamPelosi Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:38:13
20,rennymc33,"Boston, MA",922,73,2180,0,"@kaikahele @TeamPelosi Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:38:05
22,rennymc33,"Boston, MA",922,73,2180,0,"@maddow Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:37:27
23,rennymc33,"Boston, MA",922,73,2180,0,"@kyledcheney @maddow Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:37:16
26,rennymc33,"Boston, MA",922,73,2180,0,"@DNC @AnatoleJenkins @shelbylcole @JuanoBano Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:36:18
27,rennymc33,"Boston, MA",922,73,2180,0,"@TheDemocrats @DNC @harrisonjaime Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:36:09
28,rennymc33,"Boston, MA",922,73,2180,0,"@DNC @da_wessel @Adonna_Biel @BrookeGoren @LucasRAcosta @enriquegtzjr @DPalder @Hymamoore @Cassidygeo @ammarmufasa @Allyson_Bayless Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:35:14
29,rennymc33,"Boston, MA",922,73,2180,0,"@NicoleFCarr @KeishaBottoms @elll_esss @CityofAtlanta Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:34:33
30,rennymc33,"Boston, MA",922,73,2180,0,"@CHRIS180_Change @KeishaBottoms Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:34:25
31,rennymc33,"Boston, MA",922,73,2180,0,"@CityofAtlanta @KeishaBottoms @ATLairport Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:34:14
32,rennymc33,"Boston, MA",922,73,2180,0,"@KeishaBottoms @ATLHawks Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:33:55
33,rennymc33,"Boston, MA",922,73,2180,0,"@ajc @KeishaBottoms Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:33:30
34,rennymc33,"Boston, MA",922,73,2180,0,"@BNCNews @KeishaBottoms @SharonReedLive Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:32:53
35,rennymc33,"Boston, MA",922,73,2180,0,"@DNC @DrBiden @KeishaBottoms @POTUS Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:32:31
36,rennymc33,"Boston, MA",922,73,2180,0,"@POTUS @DNC Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:32:18
37,rennymc33,"Boston, MA",922,73,2180,0,"@DNC @POTUS Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:31:47
38,rennymc33,"Boston, MA",922,73,2180,0,"@TheDemocrats @JoeBiden Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:31:27
39,rennymc33,"Boston, MA",922,73,2180,0,"@PhilMurphyNJ @TheDemocrats @JoeBiden @DNC Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:30:58
40,rennymc33,"Boston, MA",922,73,2180,0,"@TheDemocrats @POTUS Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:30:48
42,rennymc33,"Boston, MA",922,73,2180,0,"@TheDemocrats Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:30:30
46,rennymc33,"Boston, MA",922,73,2180,0,"@DNC Please help the millions of us #Covid #LongHaulers with #Stimulus. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:29:06
48,rennymc33,"Boston, MA",922,73,2180,0,"@TheDemocrats @CarterLibrary Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:27:52
49,rennymc33,"Boston, MA",922,73,2180,0,"@RepNikema @GeorgiaDemocrat Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:27:24
50,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @GradyHealth Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:27:05
51,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @SenateAgDems Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:26:50
52,rennymc33,"Boston, MA",922,73,2180,0,"@GeorgiaGuard @SenatorWarnock Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:26:30
53,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @GeorgiaTech Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:26:18
54,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @LockheedMartin Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:26:00
55,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @AtlantaBeltLine Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:25:50
56,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @SenOssoff Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:25:36
57,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:25:23
58,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock @ATLHawks Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:25:13
62,rennymc33,"Boston, MA",922,73,2180,0,"@Emma_Hurt @SenatorWarnock @FLOTUS @MayorJohnsonSAV Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:24:04
63,rennymc33,"Boston, MA",922,73,2180,0,"@SenOssoff Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:23:31
64,rennymc33,"Boston, MA",922,73,2180,0,"@bluestein @SenatorWarnock @GovKemp Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:23:06
65,rennymc33,"Boston, MA",922,73,2180,0,"@SenatorWarnock Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:22:54
66,rennymc33,"Boston, MA",922,73,2180,0,"@ossoff Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:22:24
67,rennymc33,"Boston, MA",922,73,2180,0,"@SenOssoff @GeorgiaDemocrat @ossoff @SenatorWarnock Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:22:03
68,rennymc33,"Boston, MA",922,73,2180,0,"@RepBourdeaux @GeorgiaDemocrat Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:21:51
69,rennymc33,"Boston, MA",922,73,2180,0,"@GASenateDems @GeorgiaDemocrat @SenGloriaButler Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:21:43
70,rennymc33,"Boston, MA",922,73,2180,0,"@CDCDirector @CDCgov Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:21:26
71,rennymc33,"Boston, MA",922,73,2180,0,"@CDCDirector Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 17:20:10
72,zackafriedman,"New York, NY",993,5018,3191,0,"Is this a game changer for student loan cancellation?

https://t.co/TjCWIas7ix

#studentloans #stimulus #covid #COVID19 #congress #education #edtech #money #college #loans #debt @yesmakelemonade @Forbes","['studentloans', 'stimulus', 'covid', 'COVID19', 'congress', 'education', 'edtech', 'money', 'college', 'loans', 'debt']",2021-07-07 16:38:51
73,spadeshivaji,"Shivaji College, Delhi",40,57,140,2,"Another wave of economic stimulus for another wave of Covid-19
By Tushar Rajput

Check-out the full video on 
https://t.co/u4Iun0pZcy
.
.
#covid_19 #covishield #economics #nirmalasitharaman #finance #financeminister #covidvacccine #corona #stimulus #money https://t.co/IvEzhwHbYV","['covid_19', 'covishield', 'economics', 'nirmalasitharaman', 'finance', 'financeminister', 'covidvacccine', 'corona', 'stimulus', 'money']",2021-07-07 15:24:00
74,MollyBa22551217,"Bullhead City, AZ",377,480,39773,2,"@MSNBC @glennkirschner2 Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 02:25:35
75,Doomz__Dayz,Metro DC,4866,1963,13514,2,"@MSNBC @glennkirschner2 Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 02:22:44
76,naashonomics,San Jose,4996,4039,126223,0,#china should be transparent no country has money to spend 10% of #GDP on #stimulus again $EEM https://t.co/h1CMnGBdtI,"['china', 'GDP', 'stimulus']",2021-07-07 01:45:10
77,rennymc33,"Boston, MA",922,73,2180,0,"@LongCovidWales @long_covid @LongCovidKids Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 01:25:45
78,rennymc33,"Boston, MA",922,73,2180,0,"@long_covid Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 01:25:33
79,rennymc33,"Boston, MA",922,73,2180,0,"@long_covid Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 01:22:44
80,rennymc33,"Boston, MA",922,73,2180,0,"@LongCovidKids Please help millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 01:21:54
81,rennymc33,"Boston, MA",922,73,2180,0,"@PaulSorrentino3 @HopeInTheUSA Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 01:18:04
82,rennymc33,"Boston, MA",922,73,2180,0,"@dianaberrent @HopeInTheUSA @sciam @clairepomeroy @Survivor_Corps Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 01:04:27
83,rennymc33,"Boston, MA",922,73,2180,0,"@MattGertz Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:54:56
84,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC @DeanObeidallah @MSNBCDaily Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:47:32
85,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC @chrislhayes Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:47:21
86,rennymc33,"Boston, MA",922,73,2180,0,"@MSNBC Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:47:10
87,rennymc33,"Boston, MA",922,73,2180,0,"@thereidout @MSNBC @RonanFarrow Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:47:01
88,rennymc33,"Boston, MA",922,73,2180,2,"@MSNBC @glennkirschner2 Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:46:52
89,rennymc33,"Boston, MA",922,73,2180,0,"@MaryLTrump Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:37:40
90,rennymc33,"Boston, MA",922,73,2180,0,"@MaryLTrump @susannecraig @russbuettner Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:36:45
91,rennymc33,"Boston, MA",922,73,2180,0,"@MaryLTrump @EmpireStateBldg Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:36:38
93,rennymc33,"Boston, MA",922,73,2180,0,"@MassLtGov @MassGovernor @MMAAdmissions Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:35:00
94,rennymc33,"Boston, MA",922,73,2180,0,"@CityofQuincy @MassGovernor @MBTA @MassLtGov @mayortomkoch Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:34:47
95,rennymc33,"Boston, MA",922,73,2180,0,"@MassDCR @MassGovernor Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:34:12
96,rennymc33,"Boston, MA",922,73,2180,0,"@MassGovernor @MassEEA @MassDCR Please help the millions of us #Covid #LongHaulers with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. @POTUS @VP @Surgeon_General @CDCDirector @IRSnews @MayorKimJaney @MassGovernor @RepPressley @VinGuptaMD @kavitapmd","['Covid', 'LongHaulers', 'Stimulus']",2021-07-07 00:33:58
97,rennymc33,"Boston, MA",922,73,2180,0,"@MassGovernor @RedCross @RedCrossMA Please help us millions of #Covid #LongHaulers financially with #Stimulus money. We are the forgotten ones who are debilitated, struggling in so many ways and can’t work. #HelpLongHaulers @POTUS @VP @Surgeon_General @SocialSecurity @CDCDirector @CDCgov @IRSnews @MayorKimJaney","['Covid', 'LongHaulers', 'Stimulus', 'HelpLongHaulers']",2021-07-07 00:28:30
