,username,location,following,followers,totaltweets,retweets,text,hashtags,time
89,Wish69,God's Own County 'Yorkshire'🙏,1253,1340,16768,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-10 23:19:09
90,BievesS,"Côte d'Ivoire, Abidjan",135,74,15887,66,"Update: As of July 5, 2021, the #GoC has delivered nearly 50 million doses of #Covid19 vaccines to provinces and territories.   
https://t.co/UYi5HXloBb
#VaccinesWork https://t.co/oKlDg8eXak","['GoC', 'Covid19']",2021-07-10 23:19:09
91,DCanntt,Canada,749,47,3907,645,It's normal to have questions when something is new. ❤️ this tweet to receive COVID-19 vaccine information every week. 😷🏥 &lt;https://t.co/CLacKmtd7K&gt; Reply #stop to unsubscribe. https://t.co/BWh7SAgoFe,[],2021-07-10 23:17:43
92,Ricochet67,Florida,931,344,37625,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 23:16:26
93,maquitorf,"California, USA",1940,1384,33982,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 23:13:45
94,f_m_alfonso,"Bogotá, D.C., Colombia",275,41,3873,44,"When you receive a #COVID19 vaccine, it’s important to know when you are fully vaccinated. It’s not instant. COVID-19 vaccines teach our immune systems how to recognize and fight the virus that causes COVID-19. Learn more: https://t.co/TRZRzx3cym. https://t.co/jUKdz7K4PC",['COVID19'],2021-07-10 23:10:43
95,ItMustBeJim,Down on the Corner...,465,150,11937,0,"@RobSchneider Dude: Stick to making copies. That's the only thing you were ever good at. The last thing the world needs now is some washed-up comic who is completely ignorant on a subject sharing his thoughts nonetheless.

mRNA isn't gene therapy, genius. https://t.co/uwuRKYTmUa",[],2021-07-10 23:09:42
96,wig_gown,Here. Tweets my own. ,635,147,5366,7,"All these figures are from the Medicines and Healthcare products Regulatory Agency, which together with the Department of Health and Social Care, Public Health England and the NHS, has denied ANY causal connection between the vaccines and the 1,440 deaths.
https://t.co/QV2m17hO9H",[],2021-07-10 23:09:09
97,16thStMALL,16th St MALL ~ DENVER COLORADO,8760,8065,95331,2,"The #COVID19 vaccines do not cause infertility.

With the vaccines available for all individuals aged 12+, many parents are wondering about potential side effects. Some have asked if the vaccine can cause infertility; the answer is no. Learn more at https://t.co/hFulroVrys https://t.co/LZfdDDpBg3",['COVID19'],2021-07-10 23:09:00
98,Mightchael,United States,35,1,224,0,"@davidscottjaffe Excuse me, NONE PROVEN? I linked you to the CDC website that explicitly warns of health issues related to these vaccines. I will do it again. https://t.co/9UjsUgkBJh",[],2021-07-10 23:06:07
99,acarlson1018,"San Jose, CA",304,4434,47386,24971,"UPDATE: If you are fully vaccinated against #COVID19, you can resume activities without wearing a mask or staying 6 feet apart, except where required by federal, state, local, tribal or territorial laws, incl. local business and workplace guidance. More: https://t.co/FJMon7WlFO",['COVID19'],2021-07-10 23:02:04
100,timkingsbury,Eye of the Storm sec111 row 7 ,973,17946,62737,645,It's normal to have questions when something is new. ❤️ this tweet to receive COVID-19 vaccine information every week. 😷🏥 &lt;https://t.co/CLacKmtd7K&gt; Reply #stop to unsubscribe. https://t.co/BWh7SAgoFe,[],2021-07-10 23:00:05
101,41actionnews,"Kansas City, MO",144,159324,222708,0,A team of researchers at Michigan State University is working to answer this question: Does the information people view on social media about vaccinations truly influence their real-world actions? https://t.co/pQ7uGXbO1I,[],2021-07-10 23:00:00
102,CharlieMac1912,"Massachusetts, USA",4964,1593,40246,98,"The CDC is really fully committing to maximum harm

https://t.co/EelkL7Fs3S https://t.co/2CCUwmu3ZW",[],2021-07-10 22:59:24
103,betti0864,Belgien,196,105,11649,96,"Full vaccination is the way out of the pandemic.

We have made remarkable progress, but let's not relax our efforts: we need to keep up a high pace of vaccination to get out of this crisis together!

Read more → https://t.co/yY7jRo4adQ

#SafeVaccines #StrongerTogether 🩹🇪🇺 https://t.co/WEPPxlUCVG",[],2021-07-10 22:53:27
104,BurpCK,PR,47,43,4820,0,"@bronk_tawana @robertdos @RepAndyBiggsAZ You stated the source of your statistics was CDC data, CDC itself says less than about 10k going through various effect categories https://t.co/hBj1Iy09bZ

On &gt; 300 million shots for a disease that has infected 34 million+ and has killed 600k+

That’s very different from you.",[],2021-07-10 22:51:17
105,anbayanyay,"Calgary, Alberta Canada",3045,1374,49355,1,"@bouv_p @LUV2SKIPOW You don't actually believe what you're saying, do you!? If so, you need to reference better sources. Don't take medical advice from people operating overpriced ""holistic medicine clinics"" out of their car trunks. https://t.co/rLBeuNm81P
https://t.co/1X50truKPa",[],2021-07-10 22:50:58
106,Calia26,Land of the free 🚀🌝❣️,4904,2970,7699,7,"#covid19 #covid19vaccines #coronavirus #covid #vaccines #maga #kag #trump #wokeaf #rudolphsteiner #COVIDIDIOTS 🔥 #SPIRITUALwarfare 🔥

(((THEY))) who want 2 vaccinate our spirit dead:
👉 https://t.co/PLQnUfsm93 😲 https://t.co/W21NK5QvPi","['covid19', 'covid19vaccines', 'coronavirus', 'covid', 'vaccines', 'maga', 'kag', 'trump', 'wokeaf', 'rudolphsteiner', 'COVIDIDIOTS']",2021-07-10 22:50:30
107,ninamarie76,"Pennsylvania, USA",3331,3232,5614,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:46:25
108,63Immigrant, Massachusetts....  ,1366,1252,87748,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:44:18
109,MaryanaBhak,"La Jolla, San Diego",146,427,47567,2,"Mobile COVID-19 drop-in vaccination site tomorrow (7/11), 9:30 a.m. to 3:30 p.m. at Escondido World Marketplace, 635 W. Mission Ave., Escondido.

Vaccine: Johnson &amp; Johnson and Pfizer

https://t.co/WAaDb7QSsS

#TeamVaccine https://t.co/DMKp7PTxkH",[],2021-07-10 22:43:22
110,DebbeeHutchins1,DYSTOPIAN BRITAIN,398,1653,19724,12,"@makthadon89 @Sozzinski https://t.co/Sf9dmzsHmQ

Please watch in full; it will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?",[],2021-07-10 22:42:12
111,genevieve1st,"Island of Misfit Toys , NYC",3322,2274,74244,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:35:38
112,Newsenm,United States,809,237,148954,0,"White House Coronavirus Response Coordinator Jeffrey Zients said Thursday the Biden administration planned to engage “trusted messengers” to proselytize about Covid-19 vaccines on a “person-to-person” basis.  #BriannaKeilar #Coronavirus #Covid19

https://t.co/v5e2JSxAkc https://t.co/OGujcqxfUw","['BriannaKeilar', 'Coronavirus', 'Covid19']",2021-07-10 22:35:07
113,mrakcreation,"Punjab, India",110,49,7835,0,"Only a Day's Stock of Covid-19 Vaccines Left in Delhi: Official Data - Coronavirus Updates https://t.co/q3wbHUGd21 corona live tracker, corona outbreak, coronavirus, coronavirus updates, covid-19, covid-19 tracker, covid19 outbreak, latest news, Top India News- News18.c… https://t.co/3M9aROY62k",[],2021-07-10 22:35:03
114,cassielovesdefi,"Fort Myers, FL",663,1870,2386,1,"""Africa has just marked the continent's most dire pandemic week ever. But the worst is yet to come.""

https://t.co/E6ilLZZBRi via @commondreams As Rich Nations Refuse to Share Vaccines, #Africa Suffers 'Most Dire Pandemic Week'. #Coronavirus #Covid #Covid19 #COVIDVaccines",[],2021-07-10 22:32:09
115,Patrick70633049,Wales,1498,1442,48230,2,"https://t.co/T9d5Q9Rx09

You seen this? It will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?",[],2021-07-10 22:29:57
116,DavidSchawel,Raleigh / New York,917,49983,77653,0,"@Darin_T80 @NathanEYates there’s a million resources https://t.co/l5Ebzwuuuy

https://t.co/tfT03vzHzC.",[],2021-07-10 22:26:44
117,Wensumblogger,"Norwich, England",2027,883,72182,0,The Biden administration ships millions of vaccines to the region as its public health crisis worsens. https://t.co/BH0xD90veb,[],2021-07-10 22:25:54
118,Paf000001,Rural Oregon,2538,2543,88555,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:25:46
119,silverfemale1,"McAllen, TX",866,570,52917,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:24:16
120,AlistairNic,"Manchester, England",2567,1725,30964,0,"@thecoastguy 
https://t.co/Sf9dmzsHmQ

Please watch in full; it will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?","['coronavirus', 'COVID19']",2021-07-10 22:22:52
121,PaulaGi88628260,The UK  ,239,237,1651,1,"@jaycee1001 https://t.co/Sf9dmzsHmQ

Please watch in full; it will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?",[],2021-07-10 22:22:07
122,greedypigz,Floriduh ,4993,4359,55144,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:21:27
123,4thDimension111,NYC,14293,13693,17219,75,"Of all COVID-19 deaths in Oklahoma since the vaccines were released in full, only 14 deaths occurred in vaccinated individuals. And those 14 all had multiple co-morbidities and were in an age group that is more susceptible to severe coronavirus infections. 

go. get. vaccinated.",[],2021-07-10 22:20:24
124,Marymiguelkraus,"Texas, USA",1358,729,23058,24971,"UPDATE: If you are fully vaccinated against #COVID19, you can resume activities without wearing a mask or staying 6 feet apart, except where required by federal, state, local, tribal or territorial laws, incl. local business and workplace guidance. More: https://t.co/FJMon7WlFO",['COVID19'],2021-07-10 22:20:23
125,AlistairNic,"Manchester, England",2567,1725,30964,0,"@LoyalDefender2K @pennyone It is! This is just the covid

https://t.co/Sf9dmzsHmQ

Please watch in full; it will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?","['coronavirus', 'COVID19']",2021-07-10 22:16:48
126,Frangipanidewi,"Maryland, USA",390,445,48037,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:13:19
127,KarliRae2,"Sun Prairie, WI",69,44,2737,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:13:14
128,Michelina_F,Citizen of the world,278,287,4541,0,COVID-19: Moderna and Pfizer coronavirus vaccines linked to mild heart inflammation but benefits still outweigh risks  https://t.co/Gac7Oyz08c,[],2021-07-10 22:10:43
129,parallaxer,"Greater Vancouver, British Col",944,858,41431,645,It's normal to have questions when something is new. ❤️ this tweet to receive COVID-19 vaccine information every week. 😷🏥 &lt;https://t.co/CLacKmtd7K&gt; Reply #stop to unsubscribe. https://t.co/BWh7SAgoFe,[],2021-07-10 22:10:41
130,hooper_hirst,"Nashville, TN",771,294,4975,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:10:29
131,dontpanic___42,"Flower Mound, TX",1466,851,5503,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:10:25
132,VolkanTopalli,"Atlanta, GA - USA",3149,3736,46141,0,"@DougSt3v3ns @IanMulvany Are you saying that the vaccine *causes* a disease state? Because that’s factually false. It’s a totally new delivery method. Not introducing dead virus to a person. Rather, delivers via mRNA protocol.

https://t.co/YZM6akQTNS",[],2021-07-10 22:09:55
133,PsAMermaid,USA ,910,973,26193,2,"(4) If you have not already been vaccinated, please reconsider. https://t.co/NIO8K4FvpW",[],2021-07-10 22:09:06
134,VolkanTopalli,"Atlanta, GA - USA",3149,3736,46141,0,"@ChestneyS @IanMulvany It’s because this is the first time we’ve developed mRNA implementation model. It’s a totally mew way to vaccinate. Is opening the door to vaccines for other viruses.

https://t.co/YZM6akQTNS",[],2021-07-10 22:07:37
135,_laurashay,Canada,692,527,3611,0,"Is the rush to end preventive strategies (poorly framed as “restrictions”) dangerous? Even negligent? Each time #COVID passes from one person to another, it has a chance to mutate...only a matter of time until the vaccines no longer protect us. https://t.co/cZnKgjPKiV",['COVID'],2021-07-10 22:07:00
136,Marty_Nix,USA,1101,1324,49589,65,"@RobSchneider 👏It IS approved 
👏Scientists have been working on coronavirus vaccines for DECADES, since AIDS; COVID-19 was isolated, they focused on that
👏It's fully tested &amp; safe (&amp; MILLIONS have proven it)
👏It's a vaccine, not ""gene therapy""
👏You're saying you don't care if others die",[],2021-07-10 22:06:58
137,desotapop,They | AroAce | R’lyeh,360,363,28295,129,"#COVID19 vaccines are safe and effective. Millions of people in the United States have received COVID-19 vaccines, and these vaccines have undergone the most intensive safety monitoring in U.S. history. More on COVID-19 vaccine safety: https://t.co/dtZHgQYUgN. https://t.co/TMZa658nzr",['COVID19'],2021-07-10 22:05:45
138,Emmie_vallee,Palmerston North,1333,555,845,0,"NZ, did you know you can help the vaccination effort, even if you are not a medical professional? https://t.co/degLAzqjFB",[],2021-07-10 22:03:38
139,ZigmanSara,Quiddity,4586,3298,52189,2,"https://t.co/T9d5Q9Rx09

You seen this? It will blow your mind.

This is one of 4 videos that I know of that dramatically change understanding of #coronavirus, #COVID19 &amp; the ""vaccines"".

Once you've seen it, what on earth do we do about it?","['coronavirus', 'COVID19']",2021-07-10 22:02:59
140,serious_seeker,"Jacksonville, FL",362,234,12133,0,"@mtgreenee #LIARLIAR
COVID-19 vaccines were evaluated in tens of thousands of participants in clinical trials. The vaccines met the FDA's rigorous scientific standards for safety, effectiveness, and manufacturing quality needed to support emergency use authorization.
https://t.co/w25bNcX7jL",['LIARLIAR'],2021-07-10 22:02:52
141,mhharvey,Niagara-on-the-Lake,168,161,9526,228,"Five undervaccinated clusters are putting all of the US — and to some extent, the world — at risk for going back to 2020, since high-transmission areas can become breeding grounds for Covid-19 variants that could go on to evade coronavirus vaccines. https://t.co/Jr3vDIkFG8",[],2021-07-10 22:02:38
142,NedKell93302130,Melbourne Jail,2816,163,4215,748,"Letters have been sent to the CEOs of  Pfizer and Moderna. 

We need to find out why they are not listening to people who have had adverse reactions to their COVID-19 vaccines.
https://t.co/9aa7MeBPKG",[],2021-07-10 22:01:54
143,bohemiotx,"Tyler, TX",7492,6794,43390,0,See maps and charts showing how the COVID-19 vaccination effort is going in Texas. https://t.co/v7P5twyZL3 #COVID19Vaccines #Texas,"['COVID19Vaccines', 'Texas']",2021-07-10 23:49:42
144,Gondolier9,Chester,1744,1267,77056,43,"The COVID-19 vaccine followed the same rigorous safety tests as over 600 clinical trials. 

If you haven't already, book your vaccination now at https://t.co/qAOGzpWMu6 https://t.co/qpZbh84kFB",[],2021-07-10 23:47:27
145,Gondolier9,Chester,1744,1267,77056,33,"‘It’s great to get our second jab — it’s really important so we can go and compete in the Olympic Games.’

The @TeamGB rowing team have had both doses of the #NHSCOVIDVaccine and are ready to bring home the gold! 🥇

Join the millions already vaccinated. https://t.co/qRqdKuCXTP https://t.co/ShURSOUVPC",[],2021-07-10 23:46:46
146,ElaineM11584892,Living on Awabakal land,6767,9703,152677,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 23:43:23
147,PNWSelina,"Portland, OR",5823,5405,61017,2,"Just noticed the Norwegian report on adverse reactions related or correlated to C19 vaccination was several weeks old. Here's the most recent report from 7/6/21. Note how they provide helpful context &amp; caveats for readers' consideration. #transparency

https://t.co/Ou8ll99dty https://t.co/fzO7UkcRI4",['transparency'],2021-07-10 23:39:32
148,LMildwater,the internet,3571,1719,57921,0,"https://t.co/r9l2U18jNN
Wouldn't it be great, if the was a #vaccination for #COVID19  That our gov actually had to give us.","['vaccination', 'COVID19']",2021-07-10 23:37:34
149,paulasmith47,melbourne,228,75,6227,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 23:34:58
150,twbtwb,"Kurilpa (Brisbane), Australia",4945,1509,52534,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-10 23:29:31
151,ryw119,"West Midlands, England",517,205,7600,10,"The expected high standards of safety, quality and efficacy for the COVID-19 vaccine remain the same as for any other vaccine or medicine.

More info about the COVID-19 vaccine here: https://t.co/qAOGzpWMu6 https://t.co/9gYSLOCrFA",[],2021-07-10 23:27:50
152,maisiethetortie,London ,2464,895,24066,21,"COVID-19 deaths are much lower than we’ve seen in previous waves, but hospitals are still coming under pressure, mostly due to unvaccinated individuals, or those with very complex health issues.

If you can, please get vaccinated. You can book online here: https://t.co/rjxVCRnZaS https://t.co/5flCFZluyw",[],2021-07-10 23:27:27
153,rogerwilkinson3,FNQ via Melbourne,2026,1285,78256,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 23:26:54
154,FloLake,Mid Atlantic  ,10710,11337,209817,0,"NY Sees Uptick in COVID-19 Cases as Vaccination Rates Slowly Rise https://t.co/TdejmERUdn 

1725",[],2021-07-10 23:25:33
155,Kate3015,"NSW, Australia 🇦🇺 & UK 🇬🇧",5433,7157,227831,0,"@TeamAlpha3 @RealSapster @Clr525Ps Reports of adverse events to VAERS following vaccination, including deaths, do not necessarily mean that a vaccine caused a health problem. It’s the same as the yellow report in the UK. Issues are logged &amp; then investigated. 

https://t.co/A6sgyyTyxy",[],2021-07-10 23:25:27
156,Qldaah,Tanah Merah. Yuggera country. ,10994,19259,435932,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 23:24:56
157,syramadad,NYC,914,65635,7972,9,"Updated CDC Guidance on K-12 Schools: https://t.co/aqcrrFqnPB

Vaccination is the leading public health prevention strategy but it’s not the only prevention strategy. 

Risk reduction is additive. Re-upping an infographic Dr @angie_rasmussen and I published earlier this year https://t.co/43oApeWDyF",[],2021-07-10 23:24:42
158,AMFaulkner,"Noosa Heads, Sunshine Coast",1185,158,1574,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 23:21:13
159,Wish69,God's Own County 'Yorkshire'🙏,1253,1340,16768,106,"The COVID-19 vaccines have met strict standards of safety, quality and effectiveness set out by the independent Medicines and Healthcare products Regulatory Agency (MHRA).

Read more about the COVID-19 vaccine: https://t.co/qAOGzpWMu6 https://t.co/jeWMXupPxu",[],2021-07-10 23:19:19
160,alexeidrummond,"Auckland, New Zealand",1998,4444,3108,0,Sydney is on the verge of a winter epidemic of the delta strain of SARS-CoV2. A hard enforced lockdown is their best chance to head it off and give them the time they need to get to safe vaccination levels. https://t.co/ptPa1Lb92O,[],2021-07-10 23:10:41
161,ButtercupPB,United States,792,1609,117247,0,@1984ForRealTho @ChrisSu65021843 @Moms4Liberty @jhaskinscabrera @CDCgov More information: https://t.co/dmmbFiLoVE,[],2021-07-10 23:09:58
162,galaxiefilm,"Los Angeles, CA",82,61,4025,1,"The vaccination gap: Data reveals Trump country lags behind in getting Covid shots

#COVIDIOTS #Covidiot #Corona #coronavirus #CoronaVaccine #CovidIsNotOver #COVID19 #COVIDVaccination #SARSCoV2 #SARS_CoV_2 #trumpliedpeopledied #TrumpIsABuffoon #Bernie2020

https://t.co/gdMTxEDV2N","['COVIDIOTS', 'Covidiot', 'Corona', 'coronavirus', 'CoronaVaccine', 'CovidIsNotOver', 'COVID19', 'COVIDVaccination', 'SARSCoV2', 'SARS_CoV_2', 'trumpliedpeopledied', 'TrumpIsABuffoon', 'Bernie2020']",2021-07-10 22:59:42
163,LuvGodFamUSA,"Virginia, USA",52,337,94968,21,"Arkansas and Missouri have both reported a third straight day of more than 1,000 new COVID-19 cases, with the surge being blamed in part on the delta strain and lagging vaccination rates. https://t.co/yMd01nNgiT",[],2021-07-10 22:57:49
164,betti0864,Belgien,196,105,11649,96,"Full vaccination is the way out of the pandemic.

We have made remarkable progress, but let's not relax our efforts: we need to keep up a high pace of vaccination to get out of this crisis together!

Read more → https://t.co/yY7jRo4adQ

#SafeVaccines #StrongerTogether 🩹🇪🇺 https://t.co/WEPPxlUCVG",[],2021-07-10 22:53:27
165,vicrollison,"Rollison Heights, Australia",150,5540,6272,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 22:49:07
166,cigil234,"Sydney, New South Wales",859,239,20230,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 22:47:46
167,TalktoBeverley,"Whitley Bay, England",2767,871,54604,55,"Missouri has a vaccination rate of 40%, well below US 48%. Many counties have vaccination rates in the teens and 20s. 50,000 people were getting vaccinated each day in April. Now, it's 7,000. 95% of Covid hospitalized patients have not been immunized
https://t.co/nCEOe2N1WD",[],2021-07-10 22:44:10
168,TheBayBee1,"Dallas, TX",251,92,32849,21,"Arkansas and Missouri have both reported a third straight day of more than 1,000 new COVID-19 cases, with the surge being blamed in part on the delta strain and lagging vaccination rates. https://t.co/yMd01nNgiT",[],2021-07-10 22:43:47
169,MaryanaBhak,"La Jolla, San Diego",146,427,47567,2,"Mobile COVID-19 drop-in vaccination site tomorrow (7/11), 9:30 a.m. to 3:30 p.m. at Escondido World Marketplace, 635 W. Mission Ave., Escondido.

Vaccine: Johnson &amp; Johnson and Pfizer

https://t.co/WAaDb7QSsS

#TeamVaccine https://t.co/DMKp7PTxkH",[],2021-07-10 22:43:22
170,LightSirenPros,"DeLand, FL",171,1975,16468,1,Can public safety employers mandate COVID vaccination? https://t.co/drWSTrzmtj https://t.co/6y9aw91TQv,[],2021-07-10 22:40:33
171,mickmodern,Leeds,695,4176,17985,4,"England’s best defender is the #NHSCOVIDVaccine. If you're over 18 &amp; haven’t had yours yet, book now &amp; join the millions already protecting themselves and others. https://t.co/iBz6f0tSAZ. Thank you @EnglandFootball and @FA for your support @LUFC @LeedsUnitedYEP @MarchingoutLUFC https://t.co/zfLMB5t9OY",['NHSCOVIDVaccine'],2021-07-10 22:32:04
172,Shenanigans6,"Charlotte, NC",375,165,11837,21,"Arkansas and Missouri have both reported a third straight day of more than 1,000 new COVID-19 cases, with the surge being blamed in part on the delta strain and lagging vaccination rates. https://t.co/yMd01nNgiT",[],2021-07-10 22:30:17
173,SPECNews1BUF,"Buffalo, NY",418,27187,125372,2,About 525 people each day tested positive for COVID-19 in New York for the seven days through Friday. That’s up from 369 people — a 42% increase — for the prior week. https://t.co/fcpTfRsi5K,[],2021-07-10 22:30:01
174,SPECNews1CNY,"CNY, Northern NY, S. Tier",790,21493,118707,0,About 525 people each day tested positive for COVID-19 in New York for the seven days through Friday. That’s up from 369 people — a 42% increase — for the prior week. https://t.co/tQjSSSo30V,[],2021-07-10 22:30:00
175,SPECNews1HV,Hudson Valley,286,13098,65073,0,About 525 people each day tested positive for COVID-19 in New York for the seven days through Friday. That’s up from 369 people — a 42% increase — for the prior week. https://t.co/lexGfoJ4ia,[],2021-07-10 22:30:00
176,SPECNews1ROC,"Rochester, NY",485,79088,131744,0,About 525 people each day tested positive for COVID-19 in New York for the seven days through Friday. That’s up from 369 people — a 42% increase — for the prior week. https://t.co/DF3kUkQPLc,[],2021-07-10 22:30:00
177,PrueMorris1,Walking,178,117,16909,24,"A new campaign to encourage Australians to get the jab will finally be launched on Sunday, with a distinctly military feel. #coronavirus https://t.co/JGvR6Znjeb",[],2021-07-10 22:29:44
178,boyle_kathy,New England,2638,869,147228,21,"Arkansas and Missouri have both reported a third straight day of more than 1,000 new COVID-19 cases, with the surge being blamed in part on the delta strain and lagging vaccination rates. https://t.co/yMd01nNgiT",[],2021-07-10 22:28:59
179,birette92,"Washington, DC 🇺🇸",395,1023,9490,189,"Early data suggest that the B.1.617.2 (Delta) variant now makes up more than 50% of U.S. #COVID19 cases. In some parts of the country, this percentage is higher, especially in areas with low vaccination. Get vaccinated as soon as possible. More: https://t.co/F4bAyObDp1 https://t.co/aRKXvjcpvw",['COVID19'],2021-07-10 22:17:29
180,KathleeRowlands,"Honolulu, HI",5001,2923,288487,55,"Missouri has a vaccination rate of 40%, well below US 48%. Many counties have vaccination rates in the teens and 20s. 50,000 people were getting vaccinated each day in April. Now, it's 7,000. 95% of Covid hospitalized patients have not been immunized
https://t.co/nCEOe2N1WD",[],2021-07-10 22:15:23
181,WBryanH,SF Bay area,242,186,67281,55,"Missouri has a vaccination rate of 40%, well below US 48%. Many counties have vaccination rates in the teens and 20s. 50,000 people were getting vaccinated each day in April. Now, it's 7,000. 95% of Covid hospitalized patients have not been immunized
https://t.co/nCEOe2N1WD",[],2021-07-10 22:15:13
182,typewriternews,World Wide,2,2428,416374,0,Surgeon General warns misinformation is the greatest threat to Covid-19 vaccination efforts https://t.co/5egHEbfqFi,[],2021-07-10 22:15:00
