,username,location,following,followers,totaltweets,retweets,text,hashtags,time
142,MFurnishers,"Margate, South Coast, KZN",307,397,5039,8,"We love you South Africa! Please #stayhome &amp; #staysafe

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #KZNSouthCoast https://t.co/JUA0YwBpMW","['stayhome', 'staysafe', 'staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus', 'covid19']",2021-07-08 08:03:27
143,MFurnishers,"Margate, South Coast, KZN",307,397,5039,12,"We are open for interprovincial holiday bookings!

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #prebooking #margate #shellybeach #ramsgate #uvongo #southbroom #portshepstone #kznsouthcoast https://t.co/ihkJ0uO195","['staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus', 'covid19']",2021-07-08 08:03:14
144,MFurnishers,"Margate, South Coast, KZN",307,397,5039,13,"Level 4 restriction, 100% compliant self-catering accommodation

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #interprovincial #winterholiday #schoolholiday #compliant #booknow #selfcatering https://t.co/3EcIuXt0J4","['staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus']",2021-07-08 08:03:12
145,MFurnishers,"Margate, South Coast, KZN",307,397,5039,12,"Level 4 restriction, 100% compliant self-catering accommodation

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve  #interprovincial #winterholiday #schoolholiday #compliant #booknow #selfcatering https://t.co/RgzfNthR5Q","['staysafeafrica', 'staysafesa', 'covid_19sa', 'coronavirus']",2021-07-08 08:03:07
146,MFurnishers,"Margate, South Coast, KZN",307,397,5039,14,"We are still open and 100% compliant with all revised level 4 restrictions! Order now https://t.co/ffQb6HfZg8

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #proudlysouthafrican #wecare #besafe https://t.co/MfzeH0JNV1",[],2021-07-08 08:02:56
147,MFurnishers,"Margate, South Coast, KZN",307,397,5039,14,"In lieu of the new level 4 revised restrictions, we will be temporarily closed for two weeks

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #seeyousoon https://t.co/TGjx6F836D","['staysafeafrica', 'staysafesa']",2021-07-08 08:02:53
148,MFurnishers,"Margate, South Coast, KZN",307,397,5039,16,"We are OPEN! Get HOOKED on the BEST FISH the Indian Ocean has to offer!

#staysafeafrica #staysafesa #covid_19sa #coronavirus #covid19 #staysafestayhome #lockdown #wfh #workingfromhome #flattenthecurve #gethooked #durban #shellybeach #margate #ramsgate #portshpestone #uvongo https://t.co/ewA5KH9pWM","['staysafeafrica', 'staysafesa', 'covid_19sa']",2021-07-08 08:02:46
149,isurabhijayaram,Chennai,584,115,550,0,"What motivates you to WORK FROM HOME ?

#workfromhome #covid #wfh #stayathome #stayhome #entrepreneur #staysafe #business #covid #coronavirus #quarantine #lockdown #success #work #homeoffice #like #newnormal #onlinebusiness #smallbusiness #instagood #instagram #workfromhomelife https://t.co/urPvotDz7b","['workfromhome', 'covid', 'wfh', 'stayathome', 'stayhome', 'entrepreneur', 'staysafe', 'business', 'covid', 'coronavirus', 'quarantine', 'lockdown', 'success', 'work', 'homeoffice', 'like', 'newnormal', 'onlinebusiness', 'smallbusiness', 'instagood', 'instagram', 'workfromhomelife']",2021-07-08 06:30:00
150,24x7Page,Singapore,104,143,7500,0,"A: The World Health Organisation (WHO) has said it is unlikely for people to contract Covid-19 from food or food packaging, and that transmission via contaminated food is not a major infection route. https://t.co/EO7tlRo2Ys via @stcom #Coronavirus #WFH","['Coronavirus', 'WFH']",2021-07-08 03:09:20
151,pastexpiry,http://bit.ly/merch4u,1176,6036,27904,0,"Social Distancing Guidelines. Available on over 70 products! #stickers #tshirts #pillows #mugs #masks https://t.co/ILibTjjZHN
#covid #coronavirus","['stickers', 'tshirts', 'pillows', 'mugs', 'masks', 'covid', 'coronavirus']",2021-07-11 21:59:35
152,keithyutica,AllRightsReserved,1302,1013,60065,17,"BRO &amp; SIS, KEEP THAT CORONAVIRUS/COVID-19 PROTECTION GEAR ON! REMAIN QUARANTINE IN THE HOME! WEAR THE MASK! SIX FEET SOCIAL DISTANCE! WASH THE HANDS AT LEAST FOR 20 SECONDS! EAT THE BEAN SOUP! Reminder; ISAIAH 26:20 GO MY PEOPLE, ENTER YOUR CHAMBERS &amp; SHUT THE DOORS BEHIND YOU.",[],2021-07-11 21:20:59
153,aminahmm54,Muhammad Mosque 54,372,497,9302,17,"BRO &amp; SIS, KEEP THAT CORONAVIRUS/COVID-19 PROTECTION GEAR ON! REMAIN QUARANTINE IN THE HOME! WEAR THE MASK! SIX FEET SOCIAL DISTANCE! WASH THE HANDS AT LEAST FOR 20 SECONDS! EAT THE BEAN SOUP! Reminder; ISAIAH 26:20 GO MY PEOPLE, ENTER YOUR CHAMBERS &amp; SHUT THE DOORS BEHIND YOU.",[],2021-07-11 17:46:31
154,gettitin,NYC,74,10,61,17,"BRO &amp; SIS, KEEP THAT CORONAVIRUS/COVID-19 PROTECTION GEAR ON! REMAIN QUARANTINE IN THE HOME! WEAR THE MASK! SIX FEET SOCIAL DISTANCE! WASH THE HANDS AT LEAST FOR 20 SECONDS! EAT THE BEAN SOUP! Reminder; ISAIAH 26:20 GO MY PEOPLE, ENTER YOUR CHAMBERS &amp; SHUT THE DOORS BEHIND YOU.",[],2021-07-11 17:09:47
155,Sumayyah1402,TheUniverse🌌IG:1BlackUniverse,229,734,61084,17,"BRO &amp; SIS, KEEP THAT CORONAVIRUS/COVID-19 PROTECTION GEAR ON! REMAIN QUARANTINE IN THE HOME! WEAR THE MASK! SIX FEET SOCIAL DISTANCE! WASH THE HANDS AT LEAST FOR 20 SECONDS! EAT THE BEAN SOUP! Reminder; ISAIAH 26:20 GO MY PEOPLE, ENTER YOUR CHAMBERS &amp; SHUT THE DOORS BEHIND YOU.",[],2021-07-11 16:30:07
156,jusabhi,India,2660,765,109459,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 16:23:37
157,CalvinMuhammad1,Ottawa,2538,1437,193101,17,"BRO &amp; SIS, KEEP THAT CORONAVIRUS/COVID-19 PROTECTION GEAR ON! REMAIN QUARANTINE IN THE HOME! WEAR THE MASK! SIX FEET SOCIAL DISTANCE! WASH THE HANDS AT LEAST FOR 20 SECONDS! EAT THE BEAN SOUP! Reminder; ISAIAH 26:20 GO MY PEOPLE, ENTER YOUR CHAMBERS &amp; SHUT THE DOORS BEHIND YOU.",[],2021-07-11 16:18:43
158,AKMDC4,Abdul Khadir Muhammad ,236,3128,7188,17,"BRO &amp; SIS, KEEP THAT CORONAVIRUS/COVID-19 PROTECTION GEAR ON! REMAIN QUARANTINE IN THE HOME! WEAR THE MASK! SIX FEET SOCIAL DISTANCE! WASH THE HANDS AT LEAST FOR 20 SECONDS! EAT THE BEAN SOUP! Reminder; ISAIAH 26:20 GO MY PEOPLE, ENTER YOUR CHAMBERS &amp; SHUT THE DOORS BEHIND YOU.",[],2021-07-11 16:18:33
159,AbhiRajpoot_,up india,79,1028,3135,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 16:15:51
160,homeupgov,"Lucknow, India",12,182970,762,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 16:15:14
161,anuragkgupta963,"Delhi, India",501,182,14983,0,"#UttarPradesh : No Social distance , No #COVID19 guidelines follow by #Neta ji . #Lockdown and #coronavirus guide line are only for common people's . See the below video link .

https://t.co/YLAPF4IxUp","['UttarPradesh', 'COVID19', 'Neta', 'Lockdown', 'coronavirus']",2021-07-11 15:38:23
162,adgzonekanpur,"Kanpur, India",59,93321,109434,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 13:59:40
163,imfaisalony007,"Dhaka,Bangladesh",2071,394,21146,0,"#Bangladesh recorded 230 #coronavirus death cases,which is highest here since first #COVID19 case detected.And 11800+ new infected also recorded. May Allah save us all. Be safe,wear mask, maintain social distance,get yourself #vaccinated. #CoronaVirusUpdates #StayHome #StaySafe","['Bangladesh', 'coronavirus', 'COVID19', 'vaccinated', 'CoronaVirusUpdates', 'StayHome', 'StaySafe']",2021-07-11 13:18:55
164,DiolchWales,"Wales, United Kingdom",16,25,5323,0,"Wales is currently at Alert Level 4. 

Social distance.
Wear a 3 layer face mask.
Stay at home.
No extended households.
Meet only your household or support bubble.
Work from home if you can.
Don't travel without reasonable excuse.

 #Coronavirus https://t.co/AlCRSPICKV",['Coronavirus'],2021-07-11 12:18:21
165,wendyampodd,"North East, England",717,496,5254,0,"@Christopher35 @cristhyan @TheDailyShroom You can still get covid after being vaccinated and you can still spread it. ""Here’s what you need to know about the COVID-19 vaccines | Science News"" https://t.co/exo5gkvy3m",[],2021-07-11 12:11:31
166,kushinagarpol,"Kushinagar, UP, India",153,43917,19009,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 11:44:15
167,AdgGkr,"Gorakhpur, India",50,9476,61292,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 10:36:20
168,siddharthnagpol,SPsiddharthnagar,470,28453,78491,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 05:19:14
169,viralvideovlogs,കേരളം,4569,7058,803683,3,"The pandemic is not over, we are losing several HUNDRED people a day. Social distance, disinfect common areas, practice good hygiene, get the vaccine IF you can, wear a mask &amp; stop talking sh*t!

#COVID19 #Coronavirus",[],2021-07-11 02:33:44
170,ocbulldog,"orange county, ca",1009,858,6782,3,"The pandemic is not over, we are losing several HUNDRED people a day. Social distance, disinfect common areas, practice good hygiene, get the vaccine IF you can, wear a mask &amp; stop talking sh*t!

#COVID19 #Coronavirus",[],2021-07-11 02:33:43
171,MTRichards400,1984 Pennsylvania Avenue,1162,1166,68150,3,"The pandemic is not over, we are losing several HUNDRED people a day. Social distance, disinfect common areas, practice good hygiene, get the vaccine IF you can, wear a mask &amp; stop talking sh*t!

#COVID19 #Coronavirus","['COVID19', 'Coronavirus']",2021-07-11 02:32:56
172,aligarhpolice,"Aligarh, India",161,41546,35134,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-11 02:31:05
173,DehatHapur,"Hapur, India",181,77,1315,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 20:48:08
174,deoriapolice,"Deoria, UP, India",232,42384,18900,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 19:32:35
175,Mujaffa01866583,Chandauli Utttar Pradesh,437,204,7984,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 16:18:59
176,0998shivam,"Lucknow, India",188,192,4189,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 15:55:55
177,himmi100,"Lucknow, India",5001,573,18311,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 15:41:59
178,MrMarchi,United States,5298,4939,52332,0,"Top story: @Uppolice: 'Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance ' https://t.co/Q6WWOORm1B, see more https://t.co/srke7TQoxT","['COVID19', 'UPPCares', 'Coronavirus', 'Covid', 'socialdistance']",2021-07-10 15:27:07
179,NiteshTandon7,"Uttar Pradesh, India",377,194,10808,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 15:24:14
180,Rahulchoudharyp,Jharkhand Hazaribagh,2580,2904,56043,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 15:11:49
181,rizwanhindi,Utter Pradesh India🇮🇳,20,4,142,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 14:29:31
182,Soraksajhs,"Jhansi, India",13,233,414,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 14:22:04
183,digmoradabad,"मुरादाबाद, उत्तर प्रदेश, भारत",36,59737,248144,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 14:11:40
184,igrangemeerut,"Meerut, Uttar Pradesh",125,103103,52353,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 14:10:08
185,adgzoneagra,agra,161,52095,49552,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 14:07:08
186,51_himanshu,"Surat, India",44,80,25187,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 13:56:25
187,adgzonelucknow,"Lucknow, India",293,263952,57325,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 13:46:44
188,digazamgarh,"Azamgarh, India",91,37642,44998,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 13:42:49
189,covid19_alerts,"Westmont, IL",107,388,58696,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 13:15:14
190,KailashKrb,"Mumbai, India",601,643,11756,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 13:14:44
191,Upcopatul,"Etah, India",351,1194,13792,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:51:02
192,bareillypolice,"Bareilly, UP, India",145,50325,33844,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:50:48
193,Etahpolice,"Etah, UP, India",373,34071,69350,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:49:24
194,igrangeagra,"Agra, India",198,44258,96081,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:44:48
195,Rakesh52738815,"नई दिल्ली, भारत",1229,1453,62304,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:40:29
196,amittyagi679,"Bareilly, India",132,151,58264,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:40:23
197,adgzonebareilly,"Bareilly, India",71,71540,158966,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:40:04
198,ekanshshukla321,Kanpur,247,496,48275,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:37:58
199,auraiyapolice,"Auraiya, UP, India",249,36892,34094,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:37:07
200,bittumathiya,Noida   India ,892,659,56351,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:37:01
201,budaunpolice,Opp. Vikas Bhawan Dist. Budaun,247,40745,135060,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:34:10
202,01urekmazino,Wolhaiksong,877,127,33937,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:33:55
203,paritoshtiwari8,India,172,367,17751,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:33:30
204,Arbazkhan7373,India  ,351,513,23913,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:33:20
205,BudinaRohit,"Muzaffarnagar, India",55,9,79,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:32:27
206,subodh1945,kanpur,2488,5395,409140,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares']",2021-07-10 12:31:47
207,Uppolice,DGP HQs LUCKNOW,429,1725275,270223,74,"Stay On The Covid Safety Track.
Mask &amp; Social distance enable you to reach the finishing line !! 

#COVID19 #UPPCares
#Coronavirus #Covid 
#socialdistance https://t.co/EkJhYmxb2x","['COVID19', 'UPPCares', 'Coronavirus', 'Covid', 'socialdistance']",2021-07-10 12:31:29
208,RjRajas,Bangalore,475,2153,1624,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-10 02:54:41
209,Tuts1976,"Kildare, Ireland",4847,2090,76830,0,"Like this is remotely useful when people won't to the necessary.🤬

Wear your mask.

Wash your hands.

Social distance and keep your contacts low.

SIMPLE.

Coronavirus: 631 new cases confirmed in Ireland https://t.co/LtGMpUnXK1",[],2021-07-09 18:34:04
210,HarshaAmbekar,Pavagada,1339,72,13179,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 17:36:38
211,SunilkumarBT9,Gadag (Karnataka),849,285,11853,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 17:20:57
212,DHFWKA,"Karnataka, India",200,131909,14850,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 17:00:33
213,piyush__s,Graveyard,127,25,5864,0,"#Virus is real folks !
So wear #masks , maintain social distance and if you have access to #vaccines then vaccinate asap!

4 millions lives are already lost !

Don't lose your loved ones in fear 
#coronavirus #COVID19 https://t.co/cl3wqdTygX","['Virus', 'masks', 'vaccines', 'coronavirus', 'COVID19']",2021-07-09 16:45:54
214,raghavendramaka,N 13°0' 0'' / E 77°42' 0'',264,106,43,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 16:23:07
215,RJNethra,Bangalore,522,17375,1871,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 16:21:48
216,BRAINCURES,"London, England",4476,1434,58202,7,"@AviMaayan @IAmBiotech @DrMichelleBIO @tony_biotech @OneNucleus @OBN_UK @DrTedros @WHO @JeremyFarrar @wellcometrust @CMO_England @Labiotech_eu @ipfconline1 @Nicochan33 @jblefevre60 @sallyeaves @bmj_latest @ThomasAgoritsas @RachelCouban @AndreaDarzi @TahiraDevji @faridftn @88Magnesium88 @Kimia_Honar @AssemMKhamis @MLRGresearch @SMcLeod_SREMI @srinmurthy99 @will_s_t @RSiemieniuk @jessbartoszko @DenaZera @IzcovichA @Elena_Kum @Bram_Rochwerg @ArnavAgarwalMD @elonmusk @BillGates @larryellison @Steven_Ballmer @mackenziescott @MikeBloomberg @13pt @peoplesvaccine @gmdutfield Issues with @CDCgov's no social distancing guidance:

1⃣How can you tell who has really been vaccinated?
2⃣ Covid-19 vaccines do not offer perfect protection
3⃣What about #Covid19 coronavirus variants?

@DrLeanaWen @portable_chavez @DaveKronig @bruce_y_lee
https://t.co/dX8gZ9ZQqH",[],2021-07-09 16:02:41
217,imvishwaskamath,"Bengaluru South, India",927,1407,844,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 03:37:22
218,rjsowjanya,Bangalore,631,6856,1080,10,"Issued in public interest by @radiocitykannada ಜನರ ನಂಬಿಕೆ ಉಳಿಸಿಕೊಳ್ಳೋಣ.  
Vaccinate- Mask- Sanitize- Social Distance
#NinneNambide

&lt;&lt; https://t.co/C6aALNq1yo &gt;&gt; 
Click to watch the video song 

#radiocitybengaluru #COVID19 #coronavirus 
#Corona https://t.co/NzAIp5nvui",[],2021-07-09 02:40:56
219,grananne07,"Stockport, England",1010,3713,24393,4,"Please wear a mask, socially distance, and generally take care to avoid spread of this deadly disease.
Follow Scientists, not politiciains.

COVID-19: UK records another 32,551 coronavirus infections and 35 deaths https://t.co/uBOO80rmyy via @Yahoo",[],2021-07-08 21:36:35
