Date,CountryName_x,CountryCode_x,Jurisdiction,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,Daily_cases,like_index,retweet_index,V1_Vaccine Prioritisation (summary),V2_Vaccine Availability (summary),V3_Vaccine Financial Support (summary),Daily_cases_previous,Daily_cases_next
3/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-385282207.73357147,0.0,0.0,0.0,0.0,82170455.71428572,0.0,0.0,0.0,0.0,101826,7051,1581.9285714285706,7669.4,1294.6,0.0,0.0,0.0,7114.214285714285,5532.285714285715
4/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-257812064.8764286,0.0,0.0,0.0,0.0,81421545.73571429,0.0,0.0,0.0,0.0,108620,7367,1414.2857142857147,7669.4,1294.6,0.0,0.0,0.0,7296.285714285715,5882.0
5/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,-257822779.16214293,0.0,0.0,0.0,0.0,83517945.73571429,0.0,0.0,0.0,0.0,115455,7938,1467.0714285714284,7669.4,1294.6,0.0,0.0,0.0,7498.5,6031.428571428572
6/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,-257878745.37642863,0.0,0.0,0.0,0.0,77935804.83500001,0.0,0.0,0.0,0.0,126611,8588,1185.7142857142862,10454.76923,2018.153846,0.0,0.0,0.0,7889.428571428572,6703.714285714285
7/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,-257878745.37642863,0.0,0.0,0.0,0.0,77795889.12071429,0.0,0.0,0.0,0.0,135773,9190,1343.2857142857138,10454.76923,2018.153846,0.0,0.0,0.0,8284.142857142857,6940.857142857143
8/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,326879937.195,0.0,0.0,0.0,0.0,21829674.835,0.0,0.0,0.0,0.0,146894,10017,1336.0714285714294,10454.76923,2018.153846,0.0,0.0,0.0,9149.214285714286,7813.142857142857
9/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,326879937.195,0.0,0.0,0.0,0.0,21661439.120714284,0.0,0.0,0.0,0.0,156061,10656,1320.6428571428569,10454.76923,2018.153846,0.0,0.0,0.0,9743.642857142857,8423.0
10/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,326879937.195,0.0,0.0,0.0,0.0,21661439.120714284,0.0,0.0,0.0,0.0,162699,11123,1250.5714285714294,10454.76923,2018.153846,0.0,0.0,0.0,9946.714285714286,8696.142857142857
11/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,339477568.80500007,0.0,0.0,0.0,0.0,18078739.120714284,0.0,0.0,0.0,0.0,169594,11653,1771.4285714285706,10454.76923,2018.153846,0.0,0.0,0.0,10482.0,8710.57142857143
12/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,339477568.80500007,0.0,0.0,0.0,0.0,16071760.549285715,0.0,0.0,0.0,0.0,178214,12461,2208.0,10454.76923,2018.153846,0.0,0.0,0.0,11173.57142857143,8965.57142857143
13/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,339477568.80500007,0.0,0.0,0.0,0.0,15502213.40642857,0.0,0.0,0.0,0.0,190137,13240,2708.2857142857138,20654.875,3717.0,0.0,0.0,0.0,11783.42857142857,9075.142857142857
14/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,339477568.80500007,0.0,0.0,0.0,0.0,-770572.3078571428,0.0,0.0,0.0,0.0,203165,13999,2823.5714285714294,20654.875,3717.0,0.0,0.0,0.0,12451.0,9627.42857142857
15/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,331341211.66214293,0.0,0.0,0.0,0.0,-770572.3078571428,0.0,0.0,0.0,0.0,220291,14962,2657.2857142857156,20654.875,3717.0,0.0,0.0,0.0,13142.57142857143,10485.285714285714
16/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,331341211.66214293,0.0,0.0,0.0,0.0,-770572.3078571428,0.0,0.0,0.0,0.0,233511,15662,2602.642857142857,20654.875,3717.0,0.0,0.0,0.0,13666.92857142857,11064.285714285714
17/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,331341211.66214293,0.0,0.0,0.0,0.0,-770572.3078571428,0.0,0.0,0.0,0.0,241080,16118,3125.0,20654.875,3717.0,0.0,0.0,0.0,14322.285714285714,11197.285714285714
18/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,267606140.23357144,0.0,0.0,0.0,0.0,727247.6492857141,0.0,0.0,0.0,0.0,255368,16853,2411.1428571428587,20654.875,3717.0,0.0,0.0,0.0,14664.57142857143,12253.42857142857
19/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267627568.80500007,0.0,0.0,0.0,0.0,-320952.35071428574,0.0,0.0,0.0,0.0,271885,17983,1833.2857142857138,20654.875,3717.0,0.0,0.0,0.0,15214.857142857143,13381.57142857143
20/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267627568.80500007,0.0,0.0,0.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,291579,18859,1342.8571428571431,7718.0,1361.0,0.0,0.0,0.0,15834.57142857143,14491.714285714286
21/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267627568.80500007,0.0,0.0,0.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,310087,20047,1516.3571428571431,7718.0,1361.0,0.0,0.0,0.0,16790.928571428572,15274.57142857143
22/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68432135.23357143,0.0,0.0,0.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,330890,21048,1691.2142857142844,7718.0,1361.0,0.0,0.0,0.0,17491.071428571428,15799.857142857143
23/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68432135.23357143,0.0,0.0,0.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,347398,22013,2653.9285714285706,7718.0,1361.0,0.0,0.0,0.0,18923.5,16269.57142857143
24/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68432135.23357143,0.0,0.0,0.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,363211,22666,2107.6428571428587,7718.0,1361.0,0.0,0.0,0.0,19554.928571428572,17447.285714285714
25/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,374898,23473,2287.0714285714275,7718.0,1361.0,0.0,0.0,0.0,19362.785714285714,17075.714285714286
26/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,391222,24512,3201.7142857142826,7718.0,1361.0,0.0,0.0,0.0,20249.85714285714,17048.14285714286
27/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,411821,25598,3710.928571428569,9863.933333,1827.2,0.0,0.0,0.0,20888.35714285714,17177.428571428572
28/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,438238,26754,3468.0,9863.933333,1827.2,0.0,0.0,0.0,21775.285714285714,18307.285714285714
29/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,465166,27878,3309.2142857142862,9863.933333,1827.2,0.0,0.0,0.0,22491.5,19182.285714285714
30/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,498440,28834,1668.8571428571413,9863.933333,1827.2,0.0,0.0,0.0,23246.285714285714,21577.428571428572
31/5/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1818772.3078571428,0.0,0.0,0.0,0.0,514849,29314,1805.0714285714312,9863.933333,1827.2,0.0,0.0,0.0,23467.64285714286,21662.571428571428
1/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62133319.428571425,0.0,0.0,-1.0,0.0,1069862.3292857143,0.0,0.0,0.0,0.0,526447,29937,2101.1428571428587,9863.933333,1827.2,0.0,0.0,0.0,23751.0,21649.85714285714
2/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62122605.14285714,0.0,0.0,-1.0,0.0,1069862.3292857143,0.0,0.0,0.0,0.0,555383,31199,1425.6428571428587,9863.933333,1827.2,0.0,0.0,0.0,24877.214285714286,23451.571428571428
3/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62122605.14285714,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,584016,32548,1157.5,14795.41176,2794.235294,0.0,0.0,0.0,25756.785714285714,24599.285714285714
4/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62122605.14285714,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,614941,34021,798.8571428571449,14795.41176,2794.235294,0.0,0.0,0.0,26042.14285714286,25243.285714285714
5/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,645771,35026,173.8571428571413,14795.41176,2794.235294,0.0,0.0,0.0,25974.571428571428,25800.714285714286
6/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,672846,35930,233.0,14795.41176,2794.235294,0.0,0.0,0.0,25148.14285714286,24915.14285714286
7/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,691758,36455,-74.5,14795.41176,2794.235294,0.0,0.0,0.0,25198.214285714286,25272.714285714286
8/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707412,37134,-7.57142857143117,14795.41176,2794.235294,0.0,0.0,0.0,25844.571428571428,25852.14285714286
9/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739503,38406,-31.0,14795.41176,2794.235294,0.0,0.0,0.0,26271.85714285714,26302.85714285714
10/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772416,39680,-388.5,13291.66667,2126.166667,0.0,0.0,0.0,26525.785714285714,26914.285714285714
11/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802828,40919,-898.0714285714275,13291.66667,2126.166667,0.0,0.0,0.0,25942.928571428572,26841.0
12/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828810,41828,1504.5714285714275,13291.66667,2126.166667,0.0,0.0,0.0,27653.0,26148.428571428572
13/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850514,42720,2814.0714285714275,13291.66667,2126.166667,0.0,0.0,0.0,28195.214285714286,25381.14285714286
14/6/2020,Brazil,BRA,NAT_TOTAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867624,43332,2846.5,13291.66667,2126.166667,0.0,0.0,0.0,27970.214285714286,25123.714285714286
15/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888271,43959,2667.1428571428587,13291.66667,2126.166667,0.0,0.0,0.0,28504.14285714286,25837.0
16/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923189,45241,2787.9285714285725,13291.66667,2126.166667,0.0,0.0,0.0,29028.785714285714,26240.85714285714
17/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955377,46510,3592.357142857145,24287.71429,6749.571429,0.0,0.0,0.0,29729.64285714286,26137.285714285714
18/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978142,47748,5332.714285714286,24287.71429,6749.571429,0.0,0.0,0.0,30377.571428571428,25044.85714285714
19/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032913,48954,2711.2857142857138,24287.71429,6749.571429,0.0,0.0,0.0,31868.85714285714,29157.571428571428
20/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067579,49976,2073.071428571431,24287.71429,6749.571429,0.0,0.0,0.0,33082.357142857145,31009.285714285714
21/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083341,50591,3220.3571428571413,24287.71429,6749.571429,0.0,0.0,0.0,34037.07142857143,30816.714285714286
22/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106470,51271,3109.0000000000036,24287.71429,6749.571429,0.0,0.0,0.0,34280.28571428572,31171.285714285714
23/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145906,52645,2386.9999999999964,24287.71429,6749.571429,0.0,0.0,0.0,34203.71428571428,31816.714285714286
24/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188631,53830,1919.142857142855,11022.2,2055.4,0.0,0.0,0.0,35241.142857142855,33322.0
25/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228114,54971,1340.8571428571377,11022.2,2055.4,0.0,0.0,0.0,37051.142857142855,35710.28571428572
26/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274974,55961,1574.7142857142899,11022.2,2055.4,0.0,0.0,0.0,36154.857142857145,34580.142857142855
27/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1313667,57070,1232.0714285714275,11022.2,2055.4,0.0,0.0,0.0,36387.5,35155.42857142857
28/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1344143,57622,-135.0,11022.2,2055.4,0.0,0.0,0.0,37122.42857142857,37257.42857142857
29/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1368195,58314,-474.0,11022.2,2055.4,0.0,0.0,0.0,36915.28571428572,37389.28571428572
30/6/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1402041,59594,743.7857142857174,11022.2,2055.4,0.0,0.0,0.0,37334.5,36590.71428571428
1/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1448753,60632,306.07142857142753,7885.916667,1279.083333,0.0,0.0,0.0,37466.357142857145,37160.28571428572
2/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1496858,61884,-701.6428571428551,7885.916667,1279.083333,0.0,0.0,0.0,37690.357142857145,38392.0
3/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1539081,63174,-168.64285714285506,7885.916667,1279.083333,0.0,0.0,0.0,37560.92857142857,37729.57142857143
4/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1577004,64265,-35.07142857142753,7885.916667,1279.083333,0.0,0.0,0.0,37584.5,37619.57142857143
5/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1603055,64867,193.85714285714494,7885.916667,1279.083333,0.0,0.0,0.0,37181.28571428572,36987.42857142857
6/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1623284,65487,471.0,7885.916667,1279.083333,0.0,0.0,0.0,36912.28571428572,36441.28571428572
7/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1668589,66741,-593.7857142857174,7885.916667,1279.083333,0.0,0.0,0.0,37484.5,38078.28571428572
8/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1713160,67964,-772.7857142857174,13250.57143,2326.714286,0.0,0.0,0.0,36999.642857142855,37772.42857142857
9/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9071428.57142857,0.0,0.0,0.0,1755779,69184,-182.07142857142753,13250.57143,2326.714286,0.0,0.0,0.0,36806.642857142855,36988.71428571428
10/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195714.3085714285,-9071428.57142857,0.0,0.0,0.0,1800827,70398,-1160.357142857145,13250.57143,2326.714286,0.0,0.0,0.0,36231.92857142857,37392.28571428572
11/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195714.3085714285,9071428.57142857,0.0,0.0,0.0,1839850,71469,-1988.2857142857174,13250.57143,2326.714286,0.0,0.0,0.0,35561.142857142855,37549.42857142857
12/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195714.3085714285,9071428.57142857,0.0,0.0,0.0,1864681,72100,-1994.142857142855,13250.57143,2326.714286,0.0,0.0,0.0,35381.0,37375.142857142855
13/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2195714.3085714285,9071428.57142857,0.0,0.0,0.0,1884967,72833,-2000.2857142857174,13250.57143,2326.714286,0.0,0.0,0.0,35383.0,37383.28571428572
14/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,1926824,74133,-1814.642857142855,13250.57143,2326.714286,0.0,0.0,0.0,35076.07142857143,36890.71428571428
15/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,1966748,75366,512.7142857142826,12551.0,2644.75,0.0,0.0,0.0,36739.57142857143,36226.857142857145
16/7/2020,Brazil,BRA,NAT_TOTAL,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2012151,76688,1353.7142857142899,12551.0,2644.75,0.0,0.0,0.0,37978.28571428572,36624.57142857143
17/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2046328,77851,3681.21428571429,12551.0,2644.75,0.0,0.0,0.0,38752.78571428572,35071.57142857143
18/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2074860,78772,6045.9285714285725,12551.0,2644.75,0.0,0.0,0.0,39618.78571428572,33572.857142857145
19/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2098389,79488,6213.857142857138,12551.0,2644.75,0.0,0.0,0.0,39600.71428571428,33386.857142857145
20/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2118646,80120,6432.142857142862,12551.0,2644.75,0.0,0.0,0.0,39814.857142857145,33382.71428571428
21/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2159654,81487,6479.0714285714275,12551.0,2644.75,0.0,0.0,0.0,39740.5,33261.42857142857
22/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2227514,82771,4570.357142857138,30320.5,5186.25,0.0,0.0,0.0,41822.642857142855,37252.28571428572
23/7/2020,Brazil,BRA,NAT_TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19676684.308571428,9071428.57142857,0.0,0.0,0.0,2287475,84082,3378.7857142857174,30320.5,5186.25,0.0,0.0,0.0,42710.78571428572,39332.0
